Year,id,Spec,FirstFound,LastPresent,LastChecked,Fate,Freq,Expos,AgeFound,AgeDay1,Stage,Nestling,InitBHCO,BHCONum,BHCOPres,InitClutch,Clutch,Open,KBG,SmoothB,Litter,Bare,Forb,Grasslike,Woody,LitterD,Veg.Height,VOR,Paddock,Replicate,cTreat,pTreat,cDoD,pDoD,grazed,grazep,start,end
2022,CCSP04642965175746,CCSP,13,36,36,0,1,23,-2,-14,Incubating,0,0,0,0,2,4,NA,17.441860465116278,17.441860465116278,44.18604651162791,0,3.488372093023256,0,17.441860465116278,35,930,8.25,10,SW,49,68,45.3,76.3,0,0,179,202
2022,CCSP04643075175958,CCSP,41,50,53,1,1,12,6,-34,Nestling,1,2,2,1,3,3,NA,60.57692307692307,0,0,0,2.8846153846153846,0,36.53846153846153,70,840,7.75,11,SW,39,49,35.2,52.3,0,0,202,213
2022,CCSP04643105176650,CCSP,17,20,23,1,2,6,4,-12,Incubating,0,1,2,1,2,2,NA,53.52112676056338,0,21.12676056338028,0,4.225352112676056,0,21.12676056338028,45,780,5,13,NW,68,0,65.3,0,11,1,144,179
2022,CCSP04643185176220,CCSP,42,56,59,1,1,17,3,-38,Nestling,1,0,0,0,4,4,NA,62.38532110091744,0,0,0,2.7522935779816518,0,34.862385321100916,5,700,5.75,12,SW,0,39,0,51.7,0,0,NA,NA
2022,CCSP04643215177120,CCSP,46,59,59,0,1,13,8,-37,Nestling,1,1,1,1,4,4,NA,58.333333333333336,13.88888888888889,0,0,13.88888888888889,0,13.88888888888889,90,820,8,15,NW,39,49,35.2,52.3,0,0,202,213
2022,CCSP04643335175768,CCSP,61,67,70,1,1,9,5,-55,Incubating,0,0,0,0,4,4,NA,44.680851063829785,0,10.638297872340425,0,0,0,44.680851063829785,5,760,5.5,10,SW,49,68,45.3,76.3,7,1,179,202
2022,CCSP04643355175641,CCSP,61,61,62,1,1,1,3,-57,Incubating,0,0,0,0,3,3,NA,43.75,0,10.416666666666668,0,2.083333333333333,0,43.75,50,940,6.25,10,SW,49,68,45.3,76.3,5,1,179,202
2022,CCSP04643405176371,CCSP,42,59,59,0,1,17,4,-37,Nestling,1,1,1,1,2,2,NA,18.51851851851852,0,0,0,3.7037037037037033,0,77.77777777777779,30,790,10,12,SW,0,39,0,51.7,0,0,NA,NA
2022,CCSP04643465176165,CCSP,14,14,17,1,2,3,7,-6,Incubating,0,0,1,1,4,4,NA,48.837209302325576,0,0,0,2.3255813953488373,0,48.837209302325576,15,870,10,12,SW,0,39,0,51.7,0,0,NA,NA
2022,CCSP04643555176181,CCSP,14,17,20,1,1,6,4,-9,Incubating,0,1,1,1,3,3,NA,14.150943396226415,0,2.8301886792452833,0,2.8301886792452833,0,80.18867924528303,30,1000,9,12,SW,0,39,0,51.7,0,0,NA,NA
2022,CCSP04643625176860,CCSP,17,17,20,1,2,3,7,-9,Incubating,0,2,0,0,3,3,NA,17.857142857142858,0,3.571428571428571,0,3.571428571428571,0,75,10,780,8.25,14,NW,49,68,45.3,76.3,0,0,179,202
2022,CCSP04643635176080,CCSP,64,64,66,1,1,2,4,-59,Incubating,0,0,0,0,3,3,NA,12.711864406779661,0,72.03389830508475,0,2.5423728813559325,0,12.711864406779661,30,820,7.25,11,SW,39,49,35.2,52.3,5,1,202,213
2022,CCSP04643645176566,CCSP,17,30,33,1,3,16,1,-15,Nestling,1,0,1,1,2,2,NA,23.809523809523807,4.761904761904762,23.809523809523807,0,23.809523809523807,0,23.809523809523807,25,610,5.5,13,NW,68,0,65.3,0,18,1,144,179
2022,CCSP04643695176051,CCSP,70,75,75,0,1,5,17,-52,Nestling,1,0,0,0,2,1,NA,11.194029850746269,28.35820895522388,11.194029850746269,0,2.2388059701492535,0,47.01492537313433,50,1030,8.25,11,SW,39,49,35.2,52.3,12,1,202,213
2022,CCSP04643735175813,CCSP,26,39,42,1,1,16,0,-25,Nestling,1,0,1,1,4,4,NA,39.175257731958766,3.0927835051546393,15.463917525773196,0,3.0927835051546393,0,39.175257731958766,35,840,7,10,SW,49,68,45.3,76.3,4,1,179,202
2022,CCSP04643835176074,CCSP,14,32,32,0,2,18,4,-9,Nestling,1,0,0,0,4,4,NA,60.57692307692307,0,0,0,2.8846153846153846,0,36.53846153846153,30,820,8.5,11,SW,39,49,35.2,52.3,0,0,202,213
2022,CCSP04643855175780,CCSP,20,36,36,0,1,16,3,-16,Nestling,1,0,0,0,4,4,NA,36.53846153846153,0,0,0,60.57692307692307,0,2.8846153846153846,35,1010,12,10,SW,49,68,45.3,76.3,0,0,179,202
2022,CCSP04643935177226,CCSP,47,62,65,1,1,18,3,-43,Nestling,1,2,1,1,3,3,NA,0,24.836601307189543,55.55555555555556,0,9.803921568627452,0,9.803921568627452,30,910,4.5,15,NW,39,49,35.2,52.3,4,1,202,213
2022,CCSP04643965176131,CCSP,62,78,78,0,1,16,8,-53,Nestling,1,0,0,0,3,3,NA,16.129032258064516,0,16.129032258064516,0,0,0,67.74193548387096,70,770,6.5,11,SW,39,49,35.2,52.3,12,1,202,213
2022,CCSP04644085175727,CCSP,12,26,29,1,1,17,-2,-13,Incubating,0,2,3,1,0,2,NA,21.12676056338028,0,21.12676056338028,0,4.225352112676056,0,53.52112676056338,40,840,6.75,10,SW,49,68,45.3,76.3,0,0,179,202
2022,CCSP04644175175735,CCSP,39,48,50,1,1,11,5,-33,Nestling,1,0,0,0,3,3,NA,58.87850467289719,0,2.803738317757009,0,2.803738317757009,0,35.51401869158878,30,710,8,10,SW,49,68,45.3,76.3,12,1,179,202
2022,CCSP04644185175813,CCSP,48,48,50,1,1,2,1,-46,Incubating,0,0,0,0,3,3,NA,14.150943396226415,0,2.8301886792452833,0,2.8301886792452833,0,80.18867924528303,40,1000,11,10,SW,49,68,45.3,76.3,4,1,179,202
2022,CCSP04644185176227,CCSP,14,36,36,0,1,22,0,-13,Nestling,1,1,1,1,3,3,NA,12.396694214876034,31.40495867768595,12.396694214876034,0,12.396694214876034,0,31.40495867768595,30,930,8.5,12,SW,0,39,0,51.7,0,0,NA,NA
2022,CCSP04644205176342,CCSP,15,24,27,1,2,12,-4,-18,Incubating,0,0,1,1,0,3,NA,24.675324675324674,0,24.675324675324674,0,9.740259740259742,0,40.909090909090914,55,94,7.25,12,SW,0,39,0,51.7,0,0,NA,NA
2022,CCSP04644225175786,CCSP,39,48,48,0,2,9,15,-23,Nestling,1,0,0,0,4,4,NA,67.46031746031747,0,0,0,2.380952380952381,0,30.158730158730158,25,860,8.5,10,SW,49,68,45.3,76.3,10,1,179,202
2022,CCSP04644315176868,CCSP,46,50,53,1,1,7,6,-39,Incubating,0,1,1,1,3,3,NA,58.87850467289719,0,2.803738317757009,0,2.803738317757009,0,35.51401869158878,30,730,6,14,NW,49,68,45.3,76.3,14,1,179,202
2022,CCSP04644325176668,CCSP,64,72,75,1,1,11,1,-62,Incubating,0,2,2,1,2,2,NA,37.62376237623762,0,0,0,0,0,62.37623762376238,80,1020,7.5,14,NW,49,68,45.3,76.3,0,0,179,202
2022,CCSP04644365176754,CCSP,64,67,70,1,1,6,16,-47,Nestling,1,0,0,0,4,3,NA,21.59090909090909,48.29545454545455,0,0,8.522727272727272,0,21.59090909090909,38,1149,9,14,NW,49,68,45.3,76.3,15,1,179,202
2022,CCSP04644455176029,CCSP,14,29,29,0,1,15,5,-8,Nestling,1,0,0,0,4,4,NA,64.40677966101694,0,5.084745762711865,0,5.084745762711865,0,25.423728813559322,50,840,9.25,11,SW,39,49,35.2,52.3,0,0,202,213
2022,CCSP04644565175797,CCSP,61,75,75,0,1,14,6,-54,Nestling,1,1,1,1,3,3,NA,44.36619718309859,0,26.76056338028169,0,2.112676056338028,0,26.76056338028169,50,900,7,10,SW,49,68,45.3,76.3,8,1,179,202
2022,CCSP04644575176383,CCSP,42,50,50,0,1,8,9,-32,Nestling,1,1,2,1,3,1,NA,25,0,25,0,25,0,25,70,740,7,12,SW,0,39,0,51.7,0,0,NA,NA
2022,CCSP04644595177164,CCSP,65,67,70,1,1,5,-4,-68,Incubating,0,0,0,0,0,1,NA,20.27027027027027,4.054054054054054,4.054054054054054,0,20.27027027027027,0,51.35135135135135,35,1200,12.75,15,NW,39,49,35.2,52.3,2,1,202,213
2022,CCSP04644625177057,CCSP,35,70,70,0,1,5,18,-16,Nestling,1,0,0,0,3,3,NA,60.28368794326241,0,0,0,10.638297872340425,2.127659574468085,26.95035460992908,55,890,10,15,NW,39,49,35.2,52.3,9,1,202,213
2022,CCSP04644625177188,CCSP,19,24,27,1,1,7,9,-9,Nestling,1,1,1,1,2,2,NA,20.27027027027027,51.35135135135135,4.054054054054054,0,4.054054054054054,0,20.27027027027027,20,870,8.75,15,NW,39,49,35.2,52.3,0,0,202,213
2022,CCSP04644675176571,CCSP,17,20,23,1,2,6,-3,-19,Incubating,0,0,1,1,1,1,NA,23.809523809523807,23.809523809523807,23.809523809523807,0,4.761904761904762,0,23.809523809523807,10,660,5.75,13,NW,68,0,65.3,0,4,1,144,179
2022,CCSP04644765176161,CCSP,41,45,48,1,1,7,8,-32,Nestling,1,0,0,0,4,4,NA,15.151515151515152,0,3.0303030303030303,0,15.151515151515152,3.0303030303030303,63.63636363636363,20,820,5.75,11,SW,39,49,35.2,52.3,0,0,202,213
2022,CCSP04644765176571,CCSP,63,72,75,1,1,12,-1,-63,Incubating,0,0,0,0,3,4,NA,15.957446808510639,0,3.1914893617021276,0,40.42553191489361,0,40.42553191489361,35,720,8.5,13,NW,68,0,65.3,0,0,0,144,179
2022,CCSP04644855176779,CCSP,17,17,20,1,2,3,14,-2,Nestling,1,0,0,0,4,4,NA,51.35135135135135,4.054054054054054,20.27027027027027,0,4.054054054054054,0,20.27027027027027,40,635,5.75,14,NW,49,68,45.3,76.3,0,0,179,202
2022,CCSP04645085175740,CCSP,13,13,17,1,1,4,2,-10,Incubating,0,0,0,0,4,4,NA,65.625,0,3.125,0,15.625,0,15.625,41,710,9,10,SW,49,68,45.3,76.3,0,0,179,202
2022,CCSP04645095176340,CCSP,15,21,24,1,1,9,5,-9,Incubating,0,2,2,1,2,1,NA,58.87850467289719,0,2.803738317757009,0,2.803738317757009,0,35.51401869158878,35,780,8.75,12,SW,0,39,0,51.7,0,0,NA,NA
2022,CCSP04645185175727,CCSP,39,53,56,1,1,17,-2,-40,Nestling,1,0,0,0,2,4,NA,90.42553191489363,0,3.1914893617021276,0,3.1914893617021276,0,3.1914893617021276,20,780,9,10,SW,49,68,45.3,76.3,16,1,179,202
2022,CCSP04645285176204,CCSP,14,32,32,0,2,18,5,-8,Nestling,1,1,1,1,4,4,NA,21.12676056338028,0,4.225352112676056,0,21.12676056338028,0,53.52112676056338,35,770,10.25,11,SW,39,49,35.2,52.3,0,0,202,213
2022,CCSP04645315176474,CCSP,63,70,72,1,1,9,-2,-64,Incubating,0,0,0,0,1,3,NA,36.53846153846153,0,0,0,2.8846153846153846,0,60.57692307692307,45,750,8.5,13,NW,68,0,65.3,0,0,0,144,179
2022,CCSP04645325176947,CCSP,18,21,24,1,3,6,-4,-21,Incubating,0,0,1,1,0,2,NA,16.853932584269664,16.853932584269664,16.853932584269664,0,3.3707865168539324,3.3707865168539324,42.69662921348314,50,1100,9.75,15,NW,39,49,35.2,52.3,0,0,202,213
2022,CCSP04645455175891,CCSP,64,70,72,1,1,8,9,-54,Nestling,1,1,1,1,3,2,NA,65.89147286821705,0,2.3255813953488373,0,2.3255813953488373,0,29.457364341085274,85,715,5.5,10,SW,49,68,45.3,76.3,8,1,179,202
2022,CCSP04645495175963,CCSP,61,72,75,1,1,14,5,-55,Nestling,1,2,2,1,2,2,NA,14.150943396226415,0,2.8301886792452833,0,2.8301886792452833,0,80.18867924528303,30,1000,6.5,10,SW,49,68,45.3,76.3,7,1,179,202
2022,CCSP04645555176708,CCSP,17,26,30,1,1,13,8,-8,Nestling,1,1,1,1,4,4,NA,51.35135135135135,20.27027027027027,4.054054054054054,0,4.054054054054054,0,20.27027027027027,20,680,8.75,14,NW,49,68,45.3,76.3,0,0,179,202
2022,CCSP04645565176427,CCSP,63,70,70,0,1,7,15,-47,Nestling,1,1,1,1,3,3,NA,23.75,39.375,1.875,0,9.375,1.875,23.75,50,1304,12.75,12,SW,0,39,0,51.7,0,0,NA,NA
2022,CCSP04645635176990,CCSP,65,87,89,1,1,24,-4,-68,Nestling,1,0,0,0,0,3,NA,40.42553191489361,0,3.1914893617021276,0,15.957446808510639,0,40.42553191489361,25,910,11.5,15,NW,39,49,35.2,52.3,5,1,202,213
2022,CCSP04645855176245,CCSP,14,14,17,1,2,3,0,-13,Incubating,0,1,1,1,1,1,NA,46.34146341463415,0,3.6585365853658534,0,3.6585365853658534,0,46.34146341463415,30,710,8.75,11,SW,39,49,35.2,52.3,0,0,202,213
2022,CCSP04646205175747,CCSP,59,62,64,1,1,5,9,-49,Nestling,1,1,1,1,3,3,NA,48.837209302325576,0,0,0,2.3255813953488373,0,48.837209302325576,30,900,5,9,SW,68,0,65.3,0,0,0,144,179
2022,CCSP04646345176004,CCSP,61,77,80,1,1,19,4,-56,Nestling,1,2,0,0,4,4,NA,21.12676056338028,0,53.52112676056338,0,4.225352112676056,0,21.12676056338028,70,870,7.25,10,SW,49,68,45.3,76.3,6,1,179,202
2022,CCSP04646345176188,CCSP,14,23,26,1,1,12,4,-9,Nestling,1,1,1,1,1,1,NA,35.51401869158878,0,2.803738317757009,0,2.803738317757009,0,58.87850467289719,45,730,7,11,SW,39,49,35.2,52.3,0,0,202,213
2022,CCSP04646425176002,CCSP,61,64,67,1,1,6,-1,-61,Incubating,0,0,0,0,3,4,NA,30.158730158730158,0,0,0,2.380952380952381,0,67.46031746031747,30,780,5.75,10,SW,49,68,45.3,76.3,1,1,179,202
2022,CCSP04646625176310,CCSP,59,70,72,1,1,13,2,-56,Nestling,1,0,0,0,3,3,NA,44.36619718309859,0,2.112676056338028,0,26.76056338028169,0,26.76056338028169,40,670,8,12,SW,0,39,0,51.7,0,0,NA,NA
2022,CCSP04646715176904,CCSP,47,50,53,1,1,6,7,-39,Incubating,0,0,0,0,3,2,NA,32.758620689655174,0,0,0,54.310344827586206,0,12.931034482758621,30,720,7.25,15,NW,39,49,35.2,52.3,0,0,202,213
2022,CCSP04646845177021,CCSP,19,23,27,1,1,8,9,-9,Nestling,1,0,1,1,4,4,NA,53.52112676056338,0,21.12676056338028,0,4.225352112676056,0,21.12676056338028,30,740,6.5,15,NW,39,49,35.2,52.3,0,0,202,213
2022,CCSP04646915175858,CCSP,45,59,59,0,1,14,7,-37,Nestling,1,0,0,0,3,3,NA,21.12676056338028,0,4.225352112676056,0,53.52112676056338,0,21.12676056338028,40,820,8.5,9,SW,68,0,65.3,0,2,1,144,179
2022,CCSP04647405175822,CCSP,38,38,39,1,1,1,2,-35,Incubating,0,2,2,1,1,1,NA,36.53846153846153,0,2.8846153846153846,0,0,0,60.57692307692307,60,790,6.5,9,SW,68,0,65.3,0,4,1,144,179
2022,CCSP04647455175862,CCSP,59,59,62,1,1,3,14,-44,Nestling,1,1,1,1,1,1,NA,54.310344827586206,0,0,0,12.931034482758621,0,32.758620689655174,10,900,5.25,9,SW,68,0,65.3,0,0,0,144,179
2022,CCSP04647585175864,CCSP,12,26,26,0,4,14,7,-4,Nestling,1,1,1,1,2,1,NA,3.0927835051546393,39.175257731958766,15.463917525773196,0,3.0927835051546393,0,39.175257731958766,15,740,6.25,9,SW,68,0,65.3,0,22,1,144,179
2022,CCSP04647685175752,CCSP,64,75,75,0,1,11,12,-51,Nestling,1,1,1,1,3,1,NA,48.837209302325576,0,0,0,2.3255813953488373,0,48.837209302325576,70,710,6.25,9,SW,68,0,65.3,0,0,0,144,179
2022,CCSP04647905175914,CCSP,12,20,23,1,2,11,1,-10,Incubating,0,1,1,1,3,3,NA,31.932773109243694,0,12.605042016806722,0,2.5210084033613445,0,52.94117647058824,90,785,6,9,SW,68,0,65.3,0,13,1,144,179
2022,CCSP04647955176249,CCSP,39,48,48,0,2,9,10,-28,Nestling,1,0,0,0,4,3,NA,67.46031746031747,0,2.380952380952381,0,0,0,30.158730158730158,30,860,7,10,SW,49,68,45.3,76.3,10,1,179,202
2022,CCSP04648045176772,CCSP,19,33,36,1,1,17,-3,-21,Incubating,0,0,2,1,1,3,NA,18.51851851851852,0,3.7037037037037033,0,0,0,77.77777777777779,50,800,8.75,15,NW,39,49,35.2,52.3,0,0,202,213
2022,CCSP04648185175856,CCSP,59,67,67,0,1,8,9,-49,Nestling,1,1,1,1,4,3,NA,20.27027027027027,0,51.35135135135135,0,4.054054054054054,4.054054054054054,20.27027027027027,550,580,3.5,9,SW,68,0,65.3,0,0,0,144,179
2022,CCSP04648395175743,CCSP,38,48,48,0,1,10,15,-22,Nestling,1,0,0,0,3,3,NA,55.88235294117647,0,0,0,22.058823529411764,0,22.058823529411764,30,750,6.5,9,SW,68,0,65.3,0,17,1,144,179
2022,CCSP04648605175867,CCSP,12,23,26,1,1,14,0,-11,Incubating,0,2,2,1,3,3,NA,52.94117647058824,0,12.605042016806722,0,2.5210084033613445,0,31.932773109243694,70,760,6,9,SW,68,0,65.3,0,15,1,144,179
2022,CCSP04648645175828,CCSP,59,64,67,1,1,8,8,-50,Nestling,1,2,2,1,3,3,NA,17.857142857142858,0,3.571428571428571,0,0,3.571428571428571,75,25,650,3.5,9,SW,68,0,65.3,0,0,0,144,179
2022,CCSP04648795175974,CCSP,12,26,26,0,4,14,5,-6,Nestling,1,0,0,0,4,4,NA,14.150943396226415,0,14.150943396226415,0,35.84905660377358,0,35.84905660377358,46,646,5.25,9,SW,68,0,65.3,0,20,1,144,179
2022,CCSP04648995175789,CCSP,12,20,23,1,2,11,0,-11,Incubating,0,1,1,1,2,2,NA,60.57692307692307,0,0,0,2.8846153846153846,0,36.53846153846153,30,730,5.75,9,SW,68,0,65.3,0,12,1,144,179
2022,CCSP04649065175722,CCSP,12,26,26,0,4,14,6,-5,Nestling,1,0,0,0,4,3,NA,52.94117647058824,0,2.5210084033613445,0,12.605042016806722,0,31.932773109243694,23,720,7,9,SW,68,0,65.3,0,21,1,144,179
2022,CCSP04650405175876,CCSP,35,47,49,1,1,14,-1,-35,Incubating,0,1,1,1,2,3,NA,58.87850467289719,2.803738317757009,0,0,2.803738317757009,0,35.51401869158878,80,1000,10.5,8,SE,39,49,35.2,52.3,0,0,202,213
2022,CCSP04650685175752,CCSP,12,12,14,1,1,2,1,-10,Incubating,0,0,0,0,4,4,NA,58.333333333333336,0,13.88888888888889,0,13.88888888888889,0,13.88888888888889,76,795,8.75,8,SE,39,49,35.2,52.3,0,0,202,213
2022,CCSP04650845176065,CCSP,35,35,38,1,3,3,-2,-36,Incubating,0,0,0,0,2,2,NA,63.63636363636363,3.0303030303030303,3.0303030303030303,0,15.151515151515152,0,15.151515151515152,80,920,10,8,SE,39,49,35.2,52.3,0,0,202,213
2022,CCSP04650935176594,CCSP,49,55,57,1,1,8,3,-45,Incubating,0,1,2,1,3,2,NA,16.129032258064516,0,0,0,16.129032258064516,0,67.74193548387096,40,670,5.5,2,NE,68,0,65.3,0,0,0,144,179
2022,CCSP04650955175836,CCSP,35,41,44,1,1,9,3,-31,Incubating,0,2,2,1,1,1,NA,15.625,3.125,0,0,65.625,0,15.625,50,1240,8.25,8,SE,39,49,35.2,52.3,0,0,202,213
2022,CCSP04651035175844,CCSP,10,10,13,1,1,3,-2,-11,Incubating,0,0,1,1,2,2,NA,15.151515151515152,15.151515151515152,3.0303030303030303,0,3.0303030303030303,0,63.63636363636363,60,900,7.5,8,SE,39,49,35.2,52.3,0,0,202,213
2022,CCSP04651445175841,CCSP,10,15,18,1,1,8,2,-7,Incubating,0,0,0,0,4,4,NA,46.34146341463415,0,3.6585365853658534,0,3.6585365853658534,0,46.34146341463415,51,705,7.75,8,SE,39,49,35.2,52.3,0,0,202,213
2022,CCSP04651795177128,CCSP,49,49,52,1,1,3,-3,-51,Incubating,0,0,0,0,1,1,NA,14.150943396226415,35.84905660377358,0,0,14.150943396226415,0,35.84905660377358,40,830,9.5,1,NE,0,39,0,51.7,0,0,NA,NA
2022,CCSP04652265176654,CCSP,14,24,26,1,1,12,4,-9,Nestling,1,3,3,1,3,3,NA,40.42553191489361,0,15.957446808510639,0,3.1914893617021276,0,40.42553191489361,106,670,6.75,3,NE,49,68,45.3,76.3,0,0,179,202
2022,CCSP04652325175680,CCSP,35,44,47,1,1,12,-5,-39,Incubating,0,0,0,0,0,5,NA,16.129032258064516,0,0,0,16.129032258064516,0,67.74193548387096,40,880,9,8,SE,39,49,35.2,52.3,0,0,202,213
2022,CCSP04652505176165,CCSP,32,41,44,1,1,12,2,-29,Incubating,0,1,1,1,2,2,NA,36.53846153846153,0,2.8846153846153846,0,0,0,60.57692307692307,20,810,4.75,6,SE,68,0,65.3,0,10,1,144,179
2022,CCSP04652555175844,CCSP,34,34,38,1,1,4,15,-18,Nestling,1,1,1,1,2,2,NA,47.752808988764045,0,8.426966292134832,0,8.426966292134832,0,35.39325842696629,68,810,6.75,7,SE,49,68,45.3,76.3,0,0,179,202
2022,CCSP04652925175698,CCSP,35,49,52,1,3,17,-3,-37,Nestling,1,0,0,0,1,4,NA,36.53846153846153,0,0,0,2.8846153846153846,0,60.57692307692307,20,750,8,8,SE,39,49,35.2,52.3,0,0,202,213
2022,CCSP04652965175854,CCSP,56,57,60,1,2,4,15,-40,Nestling,1,0,0,0,4,4,NA,77.77777777777779,0,0,0,3.7037037037037033,0,18.51851851851852,40,760,6.25,7,SE,49,68,45.3,76.3,20,1,179,202
2022,CCSP04653045175674,CCSP,56,60,60,0,1,4,6,-49,Nestling,1,1,1,1,3,3,NA,40.42553191489361,0,3.1914893617021276,0,40.42553191489361,0,15.957446808510639,30,860,9.25,8,SE,39,49,35.2,52.3,0,0,202,213
2022,CCSP04653125176331,CCSP,54,57,60,1,1,6,1,-52,Incubating,0,2,2,1,2,2,NA,35.84905660377358,14.150943396226415,0,0,14.150943396226415,0,35.84905660377358,15,920,6.75,5,NE,0,39,0,51.7,0,0,NA,NA
2022,CCSP04653315176129,CCSP,55,55,57,1,2,2,16,-38,Nestling,1,2,2,1,1,1,NA,75,0,3.571428571428571,0,3.571428571428571,0,17.857142857142858,10,820,6.25,6,SE,68,0,65.3,0,1,1,144,179
2022,CCSP04653345175753,CCSP,34,49,49,0,1,15,6,-27,Nestling,1,1,1,1,4,4,NA,51.35135135135135,0,20.27027027027027,0,4.054054054054054,4.054054054054054,20.27027027027027,25,900,7.75,7,SE,49,68,45.3,76.3,11,1,179,202
2022,CCSP04653375176156,CCSP,32,32,35,1,2,3,-3,-34,Incubating,0,0,2,1,1,1,NA,15.151515151515152,3.0303030303030303,3.0303030303030303,0,15.151515151515152,0,63.63636363636363,10,830,6.25,6,SE,68,0,65.3,0,1,1,144,179
2022,CCSP04653485175717,CCSP,34,38,41,1,1,7,2,-31,Incubating,0,0,0,0,4,3,NA,18.51851851851852,0,0,0,3.7037037037037033,0,77.77777777777779,50,930,8.5,7,SE,49,68,45.3,76.3,3,1,179,202
2022,CCSP04653525175733,CCSP,56,56,57,1,1,1,3,-52,Incubating,0,0,0,0,3,3,NA,52.94117647058824,0,12.605042016806722,0,2.5210084033613445,0,31.932773109243694,50,1120,8.5,7,SE,49,68,45.3,76.3,5,1,179,202
2022,CCSP04653715175760,CCSP,10,24,24,0,2,14,5,-4,Nestling,1,0,0,0,4,4,NA,31.932773109243694,0,12.605042016806722,0,2.5210084033613445,0,52.94117647058824,55,776,7.25,7,SE,49,68,45.3,76.3,0,0,179,202
2022,CCSP04653795177110,CCSP,21,29,32,1,1,11,2,-18,Incubating,0,2,2,1,1,1,NA,18.90547263681592,0,31.343283582089555,0,7.462686567164178,0,42.28855721393035,88,757,6.25,2,NE,68,0,65.3,0,14,1,144,179
2022,CCSP04653935177057,CCSP,21,24,26,1,2,5,3,-17,Incubating,0,1,1,1,1,1,NA,15.151515151515152,15.151515151515152,3.0303030303030303,0,3.0303030303030303,0,63.63636363636363,35,680,5,2,NE,68,0,65.3,0,9,1,144,179
2022,CCSP04654085176819,CCSP,52,52,55,1,2,3,10,-41,Incubating,0,1,1,1,1,1,NA,16.129032258064516,0,0,0,16.129032258064516,0,67.74193548387096,30,820,7,3,NE,49,68,45.3,76.3,14,1,179,202
2022,CCSP04654105176407,CCSP,38,41,44,1,2,6,2,-35,Incubating,0,0,0,0,4,4,NA,12.931034482758621,0,0,0,32.758620689655174,0,54.310344827586206,20,1110,11.5,5,NE,0,39,0,51.7,0,0,NA,NA
2022,CCSP04654335176813,CCSP,26,32,35,1,3,9,4,-21,Incubating,0,3,4,1,2,2,NA,18.51851851851852,3.7037037037037033,0,0,77.77777777777779,0,0,40,900,11,3,NE,49,68,45.3,76.3,0,0,179,202
2022,CCSP04654445175874,CCSP,7,11,14,1,1,7,2,-4,Incubating,0,0,1,1,2,2,NA,58.87850467289719,0,2.803738317757009,0,2.803738317757009,0,35.51401869158878,150,801,8,7,SE,49,68,45.3,76.3,0,0,179,202
2022,CCSP04654475176837,CCSP,18,18,20,1,1,2,-1,-18,Incubating,0,2,2,1,1,1,NA,26.38888888888889,10.416666666666668,10.416666666666668,0,26.38888888888889,0,26.38888888888889,48,798,7,3,NE,49,68,45.3,76.3,0,0,179,202
2022,CCSP04654635176025,CCSP,55,63,63,0,1,8,17,-37,Nestling,1,0,0,0,4,4,NA,47.72727272727273,0,2.272727272727273,0,2.272727272727273,0,47.72727272727273,30,750,5.5,6,SE,68,0,65.3,0,2,1,144,179
2022,CCSP04654695177053,CCSP,22,26,29,1,2,7,-4,-25,Incubating,0,0,4,1,0,2,NA,21.12676056338028,0,21.12676056338028,0,4.225352112676056,0,53.52112676056338,20,940,5,2,NE,68,0,65.3,0,4,1,144,179
2022,CCSP04655375176081,CCSP,32,32,35,1,2,3,-2,-33,Incubating,0,0,0,0,2,2,NA,20,20,20,0,20,0,20,10,630,6.25,6,SE,68,0,65.3,0,2,1,144,179
2022,CCSP04655505175672,CCSP,56,69,72,1,1,16,8,-47,Nestling,1,1,1,1,3,2,NA,47.72727272727273,0,2.272727272727273,0,2.272727272727273,0,47.72727272727273,30,720,5.25,7,SE,49,68,45.3,76.3,15,1,179,202
2022,CCSP04655535175950,CCSP,55,66,69,1,1,14,8,-46,Nestling,1,1,1,1,2,2,NA,52.94117647058824,0,2.5210084033613445,0,12.605042016806722,0,31.932773109243694,65,830,4,6,SE,68,0,65.3,0,0,0,144,179
2022,CCSP04655865176466,CCSP,5,24,24,0,1,19,2,-2,Nestling,1,2,2,1,2,2,NA,51.35135135135135,20.27027027027027,4.054054054054054,0,4.054054054054054,0,20.27027027027027,30,770,7.5,4,NE,39,49,35.2,52.3,0,0,202,213
2022,CCSP04655995177180,CCSP,21,21,24,1,2,3,5,-15,Incubating,0,2,2,1,1,1,NA,11.450381679389313,29.00763358778626,48.091603053435115,0,0,0,11.450381679389313,20,540,4,2,NE,68,0,65.3,0,9,1,144,179
2022,CCSP04656095176449,CCSP,54,60,63,1,3,9,5,-48,Incubating,0,0,0,0,4,4,NA,39.62264150943396,9.433962264150944,1.8867924528301887,0,9.433962264150944,0,39.62264150943396,67,821,6.75,4,NE,39,49,35.2,52.3,2,1,202,213
2022,CCSP04656105176791,CCSP,63,75,77,1,1,14,1,-61,Nestling,1,0,0,0,3,3,NA,53.52112676056338,0,4.225352112676056,0,21.12676056338028,0,21.12676056338028,60,840,7.25,3,NE,49,68,45.3,76.3,1,1,179,202
2022,CCSP04656235176723,CCSP,63,72,72,0,1,9,16,-46,Nestling,1,0,0,0,2,2,NA,58.87850467289719,0,2.803738317757009,0,2.803738317757009,0,35.51401869158878,40,650,5.75,3,NE,49,68,45.3,76.3,16,1,179,202
